Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
UPSRTC - KSH0139,Ordinary Non AC Seater 2+3,05:02,15:50,10h 48m,664,52 Seats available,3.3,Kanpur (Uttar Pradesh) to Varanasi,https://www.redbus.in/bus-tickets/kanpur-to-varanasi
,,,,,,,,Kanpur (Uttar Pradesh) to Varanasi,https://www.redbus.in/bus-tickets/kanpur-to-varanasi
,,,,,,,,Kanpur (Uttar Pradesh) to Varanasi,https://www.redbus.in/bus-tickets/kanpur-to-varanasi
,,,,,,,,Kanpur (Uttar Pradesh) to Varanasi,https://www.redbus.in/bus-tickets/kanpur-to-varanasi
,,,,,,,,Kanpur (Uttar Pradesh) to Varanasi,https://www.redbus.in/bus-tickets/kanpur-to-varanasi
,,,,,,,,Kanpur (Uttar Pradesh) to Varanasi,https://www.redbus.in/bus-tickets/kanpur-to-varanasi
,,,,,,,,Kanpur (Uttar Pradesh) to Varanasi,https://www.redbus.in/bus-tickets/kanpur-to-varanasi
,,,,,,,,Kanpur (Uttar Pradesh) to Varanasi,https://www.redbus.in/bus-tickets/kanpur-to-varanasi
UPSRTC - AWD0069,Janrath AC Seater 2+3,00:31,06:14,05h 43m,584,48 Seats available,3.3,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
UPSRTC - MHB0234,Ordinary Non AC Seater 2+3,03:31,12:00,08h 29m,496,52 Seats available,3.3,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
UPSRTC - CBG0307,Ordinary Non AC Seater 2+3,04:00,11:00,07h 00m,496,51 Seats available,3.3,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
,,,,,,,,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
,,,,,,,,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
,,,,,,,,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
,,,,,,,,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
,,,,,,,,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
,,,,,,,,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
,,,,,,,,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),23:10,07:25,08h 15m,396,35 Seats available,"4.7
630",Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:20,08:00,08h 40m,450,27 Seats available,"4.6
1137",Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:30,07:15,07h 45m,439,36 Seats available,"4.7
467",Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur
AdRaj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),22:45,07:15,08h 30m,1399,29 Seats available,"4.2
476",Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:15,06:45,08h 30m,469,33 Seats available,"4.5
593",Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur
UPSRTC - PLB0078,Ordinary Non AC Seater 2+3,07:00,15:05,08h 05m,550,51 Seats available,3.3,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
UPSRTC - PLB0435,Ordinary Non AC Seater 2+3,07:44,16:25,08h 41m,579,52 Seats available,3.3,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
UPSRTC - ARH0118,Ordinary Non AC Seater 2+3,08:01,17:10,09h 09m,545,52 Seats available,3.3,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
,,,,,,,,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
,,,,,,,,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
,,,,,,,,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
,,,,,,,,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
,,,,,,,,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
,,,,,,,,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
,,,,,,,,Delhi to Pilibhit,https://www.redbus.in/bus-tickets/delhi-to-pilibhit
UPSRTC - AYD0027,Ordinary Non AC Seater 2+3,11:20,20:30,09h 10m,652,49 Seats available,3.3,Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura
UPSRTC - AWD0059,Janrath AC Seater 2+2,20:00,04:00,08h 00m,917,36 Seats available,"4.2
9",Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura
UPSRTC - AGF0070,Ordinary Non AC Seater 2+3,20:02,03:30,07h 28m,652,52 Seats available,3.3,Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura
UPSRTC - AWD0056,Janrath AC Seater 2+2,23:15,07:00,07h 45m,917,30 Seats available,"4.5
34",Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura
,,,,,,,,Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura
,,,,,,,,Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura
,,,,,,,,Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura
,,,,,,,,Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura
,,,,,,,,Lucknow to Mathura,https://www.redbus.in/bus-tickets/lucknow-to-mathura
UPSRTC - GRH0167,Ordinary Non AC Seater 2+3,08:35,15:15,06h 40m,453,50 Seats available,3.3,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/kanpur-to-bareilly
UPSRTC - FZG0001,Ordinary Non AC Seater 2+3,10:50,19:00,08h 10m,440,52 Seats available,3.3,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/kanpur-to-bareilly
UPSRTC - MHB0267,Ordinary Non AC Seater 2+3,11:11,18:28,07h 17m,444,52 Seats available,3.3,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/kanpur-to-bareilly
,,,,,,,,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/kanpur-to-bareilly
,,,,,,,,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/kanpur-to-bareilly
,,,,,,,,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/kanpur-to-bareilly
,,,,,,,,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/kanpur-to-bareilly
UPSRTC - RKD0136,Janrath AC Seater 2+2,07:05,15:30,08h 25m,872,34 Seats available,"4.7
10",Dehradun to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/dehradun-to-bareilly
UPSRTC - VKS0045,Janrath AC Seater 2+2,14:29,00:15,09h 46m,888,35 Seats available,"1.4
4",Dehradun to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/dehradun-to-bareilly
UPSRTC - SJP0657,Ordinary Non AC Seater 2+3,14:30,22:50,08h 20m,571,52 Seats available,3.3,Dehradun to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/dehradun-to-bareilly
UPSRTC - CBG0093,,19:16,02:45,07h 29m,890,26 Seats available,2.3,Dehradun to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/dehradun-to-bareilly
,,,,,,,,Dehradun to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/dehradun-to-bareilly
,,,,,,,,Dehradun to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/dehradun-to-bareilly
,,,,,,,,Dehradun to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/dehradun-to-bareilly
,,,,,,,,Dehradun to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/dehradun-to-bareilly
UPSRTC - GLA0145,Janrath AC Seater 2+2,12:00,20:15,08h 15m,945,26 Seats available,3.3,Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
UPSRTC - BUI0005,Ordinary Non AC Seater 2+3,16:30,02:05,09h 35m,660,52 Seats available,3.3,Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
UPSRTC - BUI0009,Ordinary Non AC Seater 2+3,17:30,02:30,09h 00m,660,52 Seats available,3.3,Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
UPSRTC - BUI0007,Ordinary Non AC Seater 2+3,18:30,03:00,08h 30m,660,52 Seats available,3.3,Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
,,,,,,,,Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
,,,,,,,,Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
,,,,,,,,Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
,,,,,,,,Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
,,,,,,,,Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
,,,,,,,,Ballia (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/ballia-to-lucknow
UPSRTC - NJB0136,Ordinary Non AC Seater 2+3,00:40,07:50,07h 10m,416,52 Seats available,"1.2
5",Delhi to Kotdwar (Uttarakhand),https://www.redbus.in/bus-tickets/delhi-to-kotdwar-uttarakhand
UPSRTC - GRH0315,Ordinary Non AC Seater 2+3,05:01,11:05,06h 04m,404,52 Seats available,3.3,Delhi to Kotdwar (Uttarakhand),https://www.redbus.in/bus-tickets/delhi-to-kotdwar-uttarakhand
UPSRTC - GRH0309,Ordinary Non AC Seater 2+3,05:15,11:35,06h 20m,368,52 Seats available,3.3,Delhi to Kotdwar (Uttarakhand),https://www.redbus.in/bus-tickets/delhi-to-kotdwar-uttarakhand
,,,,,,,,Delhi to Kotdwar (Uttarakhand),https://www.redbus.in/bus-tickets/delhi-to-kotdwar-uttarakhand
,,,,,,,,Delhi to Kotdwar (Uttarakhand),https://www.redbus.in/bus-tickets/delhi-to-kotdwar-uttarakhand
,,,,,,,,Delhi to Kotdwar (Uttarakhand),https://www.redbus.in/bus-tickets/delhi-to-kotdwar-uttarakhand
UPSRTC - AGF0068,Ordinary Non AC Seater 2+3,02:30,08:15,05h 45m,577,52 Seats available,3.3,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
UPSRTC - CBG0009,Pink Express AC Seater 2+2,06:30,12:30,06h 00m,810,41 Seats available,"1.7
11",Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
UPSRTC - UNG0053,Ordinary Non AC Seater 2+3,07:02,13:02,06h 00m,577,52 Seats available,3.3,Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
UPSRTC - CBG0011,Janrath AC Seater 2+2,07:15,13:15,06h 00m,810,35 Seats available,"2.8
11",Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
UPSRTC - CBG0005,Janrath AC Seater 2+2,08:15,14:15,06h 00m,810,36 Seats available,"2.4
6",Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
RSRTC - 177797,A/C Seater / Sleeper (2+1),21:00,02:30,05h 30m,891,17 Seats available,"3.9
5",Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),13:00,17:40,04h 40m,1234,11 Seats available,"4.7
84",Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),14:20,18:20,04h 00m,1299,28 Seats available,"4.5
107",Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
Raj Kalpana Travels Pvt.ltd.,Bharat Benz A/C Seater /Sleeper (2+1),13:00,17:30,04h 30m,1389,16 Seats available,"4.7
79",Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:00,03:45,04h 45m,1439,34 Seats available,"4.9
57",Lucknow to Agra,https://www.redbus.in/bus-tickets/lucknow-to-agra
UPSRTC - LNI0552,Ordinary Non AC Seater 2+3,09:23,03:00,17h 37m,1260,52 Seats available,3.3,Gorakhpur (uttar pradesh) to Delhi,https://www.redbus.in/bus-tickets/gorakhpur-to-delhi
UPSRTC - RPN0044,Rajdhani Non AC Seater 2+3,10:30,00:30,14h 00m,1307,52 Seats available,3.3,Gorakhpur (uttar pradesh) to Delhi,https://www.redbus.in/bus-tickets/gorakhpur-to-delhi
UPSRTC - LNI0061,Ordinary Non AC Seater 2+3,12:00,03:00,15h 00m,1250,52 Seats available,3.3,Gorakhpur (uttar pradesh) to Delhi,https://www.redbus.in/bus-tickets/gorakhpur-to-delhi
,,,,,,,,Gorakhpur (uttar pradesh) to Delhi,https://www.redbus.in/bus-tickets/gorakhpur-to-delhi
,,,,,,,,Gorakhpur (uttar pradesh) to Delhi,https://www.redbus.in/bus-tickets/gorakhpur-to-delhi
,,,,,,,,Gorakhpur (uttar pradesh) to Delhi,https://www.redbus.in/bus-tickets/gorakhpur-to-delhi
,,,,,,,,Gorakhpur (uttar pradesh) to Delhi,https://www.redbus.in/bus-tickets/gorakhpur-to-delhi
,,,,,,,,Gorakhpur (uttar pradesh) to Delhi,https://www.redbus.in/bus-tickets/gorakhpur-to-delhi
,,,,,,,,Gorakhpur (uttar pradesh) to Delhi,https://www.redbus.in/bus-tickets/gorakhpur-to-delhi
,,,,,,,,Gorakhpur (uttar pradesh) to Delhi,https://www.redbus.in/bus-tickets/gorakhpur-to-delhi
UPSRTC - CBG0092,Pink Express AC Seater 2+2,02:46,09:15,06h 29m,890,38 Seats available,3.3,Bareilly (Uttar Pradesh) to Dehradun,https://www.redbus.in/bus-tickets/bareilly-to-dehradun
UPSRTC - RKD0056,Ordinary Non AC Seater 2+3,08:30,16:00,07h 30m,567,49 Seats available,3.3,Bareilly (Uttar Pradesh) to Dehradun,https://www.redbus.in/bus-tickets/bareilly-to-dehradun
UPSRTC - RKD0037,Janrath AC Seater 2+3,10:30,19:30,09h 00m,696,46 Seats available,"2.2
10",Bareilly (Uttar Pradesh) to Dehradun,https://www.redbus.in/bus-tickets/bareilly-to-dehradun
UPSRTC - RKD0039,Janrath AC Seater 2+2,21:00,05:00,08h 00m,864,35 Seats available,"4.0
29",Bareilly (Uttar Pradesh) to Dehradun,https://www.redbus.in/bus-tickets/bareilly-to-dehradun
,,,,,,,,Bareilly (Uttar Pradesh) to Dehradun,https://www.redbus.in/bus-tickets/bareilly-to-dehradun
,,,,,,,,Bareilly (Uttar Pradesh) to Dehradun,https://www.redbus.in/bus-tickets/bareilly-to-dehradun
UPSRTC - BLP0051,Ordinary Non AC Seater 2+3,04:30,09:00,04h 30m,398,52 Seats available,3.3,Jhansi(Uttar Pradesh) to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/jhansi-to-kanpur
UPSRTC - JHD0016,Janrath AC Seater 2+3,08:29,13:30,05h 01m,524,48 Seats available,3.3,Jhansi(Uttar Pradesh) to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/jhansi-to-kanpur
UPSRTC - JHD0018,Ordinary Non AC Seater 2+3,08:50,14:30,05h 40m,419,52 Seats available,3.3,Jhansi(Uttar Pradesh) to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/jhansi-to-kanpur
,,,,,,,,Jhansi(Uttar Pradesh) to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/jhansi-to-kanpur
,,,,,,,,Jhansi(Uttar Pradesh) to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/jhansi-to-kanpur
,,,,,,,,Jhansi(Uttar Pradesh) to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/jhansi-to-kanpur
,,,,,,,,Jhansi(Uttar Pradesh) to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/jhansi-to-kanpur
,,,,,,,,Jhansi(Uttar Pradesh) to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/jhansi-to-kanpur
,,,,,,,,Jhansi(Uttar Pradesh) to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/jhansi-to-kanpur
,,,,,,,,Jhansi(Uttar Pradesh) to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/jhansi-to-kanpur
UPSRTC - AYD0028,Ordinary Non AC Seater 2+3,03:00,11:30,08h 30m,602,52 Seats available,3.3,Mathura to Lucknow,https://www.redbus.in/bus-tickets/mathura-to-lucknow
UPSRTC - MTH0008,Rajdhani Non AC Seater 2+3,06:26,14:00,07h 34m,652,51 Seats available,3.3,Mathura to Lucknow,https://www.redbus.in/bus-tickets/mathura-to-lucknow
UPSRTC - GKD0130,Shatabdi AC Seater 2+2,07:30,16:30,09h 00m,969,41 Seats available,3.3,Mathura to Lucknow,https://www.redbus.in/bus-tickets/mathura-to-lucknow
,,,,,,,,Mathura to Lucknow,https://www.redbus.in/bus-tickets/mathura-to-lucknow
,,,,,,,,Mathura to Lucknow,https://www.redbus.in/bus-tickets/mathura-to-lucknow
,,,,,,,,Mathura to Lucknow,https://www.redbus.in/bus-tickets/mathura-to-lucknow
,,,,,,,,Mathura to Lucknow,https://www.redbus.in/bus-tickets/mathura-to-lucknow
,,,,,,,,Mathura to Lucknow,https://www.redbus.in/bus-tickets/mathura-to-lucknow
,,,,,,,,Mathura to Lucknow,https://www.redbus.in/bus-tickets/mathura-to-lucknow
,,,,,,,,Mathura to Lucknow,https://www.redbus.in/bus-tickets/mathura-to-lucknow
UPSRTC - AMT0035,Ordinary Non AC Seater 2+3,03:00,11:30,08h 30m,528,52 Seats available,3.3,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow
UPSRTC - STD0142,Ordinary Non AC Seater 2+3,04:00,13:02,09h 02m,536,52 Seats available,3.3,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow
UPSRTC - CNT0058,Rajdhani Non AC Seater 2+3,05:59,12:15,06h 16m,528,51 Seats available,3.3,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow
,Janrath AC Seater 2+2,06:00,14:55,08h 55m,760,36 Seats available,3.3,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow
,Janrath AC Seater 2+2,06:00,15:35,09h 35m,748,36 Seats available,3.3,Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow
,A/C Seater/Sleeper (2+1),22:30,05:30,07h 00m,899,14 Seats available,"4.6
373",Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow
,A/C Seater / Sleeper (2+1),22:14,05:58,07h 44m,1080,32 Seats available,"4.3
180",Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow
,A/C Seater/Sleeper (2+1),20:00,01:45,05h 45m,2499,32 Seats available,"4.0
55",Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow
,A/C Seater/Sleeper (2+1),16:30,23:00,06h 30m,2780,13 Seats available,"4.3
29",Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow
,Bharat Benz A/C Seater /Sleeper (2+1),17:00,23:45,06h 45m,1499,21 Seats available,"3.4
41",Varanasi to Lucknow,https://www.redbus.in/bus-tickets/varanasi-to-lucknow
UPSRTC - BLY0064,Ordinary Non AC Seater 2+3,05:30,10:30,05h 00m,355.3,52 Seats available,3.3,Bareilly (Uttar Pradesh) to Agra,https://www.redbus.in/bus-tickets/bareilly-to-agra
UPSRTC - RKD0054,Ordinary Non AC Seater 2+3,06:01,12:01,06h 00m,355,52 Seats available,3.3,Bareilly (Uttar Pradesh) to Agra,https://www.redbus.in/bus-tickets/bareilly-to-agra
UPSRTC - BLY0069,Ordinary Non AC Seater 2+3,07:00,12:00,05h 00m,355,52 Seats available,3.3,Bareilly (Uttar Pradesh) to Agra,https://www.redbus.in/bus-tickets/bareilly-to-agra
,,,,,,,,Bareilly (Uttar Pradesh) to Agra,https://www.redbus.in/bus-tickets/bareilly-to-agra
,,,,,,,,Bareilly (Uttar Pradesh) to Agra,https://www.redbus.in/bus-tickets/bareilly-to-agra
,,,,,,,,Bareilly (Uttar Pradesh) to Agra,https://www.redbus.in/bus-tickets/bareilly-to-agra
UPSRTC - LNI0100,Ordinary Non AC Seater 2+3,06:30,13:05,06h 35m,525,52 Seats available,3.3,Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani
UPSRTC - LNI0682,Ordinary Non AC Seater 2+3,06:31,12:15,05h 44m,525,52 Seats available,3.3,Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani
UPSRTC - HPR0013,Ordinary Non AC Seater 2+3,08:30,14:00,05h 30m,525,51 Seats available,3.3,Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani
UPSRTC - SBD0097,Janrath AC Seater 2+2,08:30,14:30,06h 00m,715,35 Seats available,"2.7
19",Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani
,,,,,,,,Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani
,,,,,,,,Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani
,,,,,,,,Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani
,,,,,,,,Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani
,,,,,,,,Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani
,,,,,,,,Delhi to Haldwani,https://www.redbus.in/bus-tickets/delhi-to-haldwani
UPSRTC - SJP0608,Ordinary Non AC Seater 2+3,06:30,14:45,08h 15m,634,52 Seats available,3.3,Shahjahanpur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi
UPSRTC - SJP0200,Ordinary Non AC Seater 2+3,07:00,14:20,07h 20m,584,52 Seats available,3.3,Shahjahanpur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi
UPSRTC - SJP0203,Ordinary Non AC Seater 2+3,08:02,15:22,07h 20m,584,52 Seats available,3.3,Shahjahanpur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi
,,,,,,,,Shahjahanpur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi
,,,,,,,,Shahjahanpur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi
,,,,,,,,Shahjahanpur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi
